exit_reason,minutes_to_exit,mfe_r,mae_r,r_final,r_at_60min,r_at_120min,r_at_240min,r_at_480min,r_at_720min,action
TP,406.0,2.0155180882992565,-0.26356775000835964,2.0000000000000115,0.448840374278947,0.37080364829607887,1.6328280512773095,2.0000000000000115,2.0000000000000115,LONG
SL,49.0,0.18022286329546314,-1.0215538086553642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,0.3306861903485393,-0.5950592457176183,0.10289969220951878,-0.03482758813245337,-0.2837217154426624,-0.19401429146513338,-0.14687391964948476,0.10289969220951878,LONG
TIMEOUT,720.0,0.08665084342043333,-0.9788710933126619,-0.7417960053562745,-0.6913846501887808,-0.5363039350951952,-0.15872490944304915,-0.778440404092496,-0.7417960053562745,LONG
TIMEOUT,720.0,0.2880300040360127,-0.6469689203000255,-0.4204598879998675,-0.06172071515057675,0.13722372591729307,-0.4172639933642329,-0.3553435347989341,-0.4204598879998675,LONG
TIMEOUT,720.0,0.18581059212889728,-0.9151759670550992,0.05903602357513511,0.037632524988128524,-0.38526297456599023,-0.297061744125059,0.013876993589376605,0.05903602357513511,LONG
TP,569.0,2.0154255484545835,-0.6769238094217082,2.0,-0.33135733072448004,-0.44446214858755495,0.33931445358922463,0.3154430849950038,2.0,LONG
TIMEOUT,720.0,1.147359019246029,-0.32135974452098237,1.0263667998251682,-0.18162613348141912,0.0022048696022003026,0.15985304615965978,0.7080387510072176,1.0263667998251682,LONG
TIMEOUT,720.0,1.2960649964795943,-0.18176325822506614,0.0801425300815978,-0.15130909679406482,0.07982195996126441,0.13880686210132506,0.9001608978765041,0.0801425300815978,LONG
TIMEOUT,720.0,1.4844956603433692,-0.21949595783919723,0.39187694006041834,0.20491275110029541,0.35597981578007337,-0.05870675533348472,1.263130060614581,0.39187694006041834,LONG
TIMEOUT,720.0,0.7393483682950494,-0.8116663399056342,0.480061982276671,-0.04586017711889675,-0.011465044279734214,-0.4506644328414798,-0.0667324372178836,0.480061982276671,LONG
TP,345.0,2.033929060148003,-0.13874654013381896,2.0,0.6933926356197553,0.5594070061767984,0.31149958520239807,2.0,2.0,SHORT
TIMEOUT,720.0,1.843785497797317,-0.45788715325758783,0.6363180078831342,-0.2569745801066546,-0.17871543334106385,0.8821940180848412,1.2327949955946924,0.6363180078831342,SHORT
TP,87.0,2.221288652532167,-0.2766707081838467,2.0,0.8819869196742747,2.0,2.0,2.0,2.0,SHORT
TP,93.0,2.1292754695414255,-0.5510991654045856,2.0,1.57817630413684,2.0,2.0,2.0,2.0,SHORT
SL,515.0,0.5285695003319263,-1.033680500852711,-1.0,-0.3172277864370006,-0.28924975913929696,0.15689216846171547,-0.6376838067929588,-1.0,SHORT
TIMEOUT,720.0,0.8595649040326199,-0.8307843232753882,-0.21098205263758457,0.6048454333938965,0.7516943808795635,0.3582842376154909,-0.13597124767191351,-0.21098205263758457,SHORT
SL,298.0,0.5189485305316144,-1.0477327281581224,-1.0,0.30607659269170534,0.25736662231689916,-0.3686033335093584,-1.0,-1.0,SHORT
SL,537.0,0.3787440028647151,-1.054950608520365,-1.0,-0.05737510593441397,0.22881738676227784,-0.12465424801228371,-0.44909681133191814,-1.0,SHORT
SL,476.0,0.41120408964433547,-1.099970939798574,-1.0,0.24405724209446972,0.24101128587486756,-0.21816661422796388,-1.0,-1.0,SHORT
SL,266.0,0.3098441174862629,-1.1323732461885658,-1.0,-0.34892355572778117,-0.4908191350570873,-0.730878541397794,-1.0,-1.0,SHORT
SL,313.0,0.20399238992088972,-1.055133051314952,-1.0,-0.029760162985791573,-0.22455395707472547,-0.22455395707472547,-1.0,-1.0,LONG
TP,303.0,2.2248259082441186,-0.6302153150449178,2.0000000000000377,0.16584613553813823,0.04477845659529431,0.8516199059883384,2.0000000000000377,2.0000000000000377,LONG
TP,273.0,2.183473846029114,-0.5502354091993238,2.000000000000036,-0.21199546068716002,-0.09766083020421273,0.33823994851216377,2.000000000000036,2.000000000000036,LONG
TP,243.0,2.355592122312797,-0.41905846856059215,2.0,0.23692921107080903,0.008864698373407713,1.1250108117511706,2.0,2.0,LONG
TP,199.0,2.452202436777885,-0.644522927588427,1.9999999999999658,-0.2186101157902289,-0.10176677804030321,1.9999999999999658,1.9999999999999658,1.9999999999999658,LONG
SL,1.0,-0.9354354654022229,-1.016538035214011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
TP,299.0,2.0445799654292904,-0.4860913965308075,1.9999999999999765,0.04184208620509391,-0.41790429308547977,0.22574063792131868,1.9999999999999765,1.9999999999999765,LONG
TP,98.0,2.0077161342816265,-0.2248586377853557,2.0000000000000315,0.36269767890455257,2.0000000000000315,2.0000000000000315,2.0000000000000315,2.0000000000000315,LONG
TIMEOUT,720.0,0.9824601101813604,-0.6071004789035694,0.36325125607527753,0.0713048761925496,-0.22366859749079518,0.4490189137597075,-0.0928308765525614,0.36325125607527753,LONG
TIMEOUT,720.0,0.9215422458554204,-0.5567651068709693,0.5886546337402752,-0.24535411489229508,0.04165162693132471,-0.28960896850681,-0.26650533169334323,0.5886546337402752,LONG
TIMEOUT,720.0,1.262563321387658,-0.31407911101038827,0.9134322874910188,0.25161033754976614,0.7648954261512878,0.08155645424028166,0.09405020893239661,0.9134322874910188,LONG
TIMEOUT,720.0,0.9578119494611588,-0.5790925362098147,0.2366108154084423,0.6711078533130987,-0.3112178292759463,-0.2966516979970541,-0.07815972881358947,0.2366108154084423,LONG
TIMEOUT,720.0,0.6230810857563146,-0.6745210512470752,-0.5236820546952605,-0.21388196177731933,-0.4641199893901879,-0.11486969737408134,0.15548019644571223,-0.5236820546952605,LONG
TIMEOUT,720.0,0.896778790062918,-0.9241982854425517,-0.7951653660090444,-0.23669476158584907,-0.3580663514280076,0.5362930713955526,0.41734084879277034,-0.7951653660090444,LONG
TIMEOUT,720.0,1.1147673988604636,-0.9680996153116163,-0.16650021968913856,0.1093090084939685,0.6014301564394139,0.8066728095188074,0.1771082669269302,-0.16650021968913856,LONG
SL,556.0,0.6973281554800059,-1.0242296679427432,-1.0,0.18197208838224677,0.3894110084719181,0.09816306039959223,-0.39635650802847505,-1.0,LONG
SL,146.0,0.06443520069591044,-1.085147357174748,-1.0,-0.33828480365368796,-0.6912139711018602,-1.0,-1.0,-1.0,LONG
SL,456.0,1.6425859870853887,-1.9531570143633439,-1.0,-0.20782222933120223,-0.12088093876087944,1.1785891529186114,-1.0,-1.0,LONG
TP,147.0,2.077534632100932,-0.2247658129631844,2.0000000000000258,0.7841453925934121,1.0928463086431168,2.0000000000000258,2.0000000000000258,2.0000000000000258,LONG
SL,321.0,1.520420383702112,-2.3887987810426075,-1.0,0.22341283563708317,0.42610185620374286,1.251010787786814,-1.0,-1.0,LONG
TIMEOUT,720.0,0.356334219888926,-0.6029912404669121,0.2709260178723301,-0.08167451012516322,-0.4291412117719261,-0.15074781011672006,-0.21748755267614214,0.2709260178723301,LONG
TIMEOUT,720.0,0.9377737094599827,-0.954271580274548,0.871782226201682,0.06396542894773426,0.11953720432314259,-0.3403771241743563,0.18379206960095026,0.871782226201682,LONG
SL,131.0,0.31078475679299444,-1.2028845252865004,-1.0,0.060256738847231,-0.46330181362625306,-1.0,-1.0,-1.0,LONG
SL,291.0,0.2620693050125144,-1.004907900832975,-1.0,0.01260305002889547,-0.2683708300269453,-0.18830439454929607,-1.0,-1.0,LONG
TP,471.0,2.0152750504664856,-0.5533258533908313,2.0000000000000173,0.21071755917871415,0.4737299870587023,-0.09920644209508493,2.0000000000000173,2.0000000000000173,LONG
TP,671.0,2.039995038577888,-0.8241996761563641,2.0,0.040336036353501734,0.06050405453024496,-0.3774780735414352,1.0971401888150087,2.0,LONG
TP,626.0,2.111493424290681,-0.914412305339472,2.0,-0.12393393963629351,-0.38884717450357487,-0.049005397334685646,0.4943153122456512,2.0,LONG
TP,541.0,2.2058424725493997,-0.7820750476711996,2.0,-0.23490168438466272,-0.25205070378796923,1.0468878124104464,1.2590570757256367,2.0,LONG
TP,262.0,2.288046256491937,-0.047053805390097236,1.99999999999998,0.3755509327395955,0.49340532381009417,0.9190883482737252,1.99999999999998,1.99999999999998,LONG
TP,217.0,2.1531206641193528,-0.3158423872232312,2.0000000000000218,0.5421319024593808,0.7794951599305142,2.0000000000000218,2.0000000000000218,2.0000000000000218,LONG
TP,238.0,2.72901613475424,-0.4725118151430766,2.000000000000014,0.1833863490969463,0.33268366944609734,2.000000000000014,2.000000000000014,2.000000000000014,LONG
TP,178.0,2.5373394757009917,-0.06902171271560906,2.0,0.13361083837606308,0.5512238616415519,2.0,2.0,2.0,LONG
SL,318.0,0.544337353773422,-1.0377654586327887,-1.0,0.09505433188849442,0.22535352840979264,-0.46209933629686356,-1.0,-1.0,LONG
SL,273.0,0.5393606463368231,-1.1509910548767681,-1.0,0.2856557442869859,0.11981565838933823,-0.31266181332079507,-1.0,-1.0,LONG
SL,211.0,0.41894326902606527,-1.0379963118047686,-1.0,-0.011312248418765457,-0.6810753703161037,-1.0,-1.0,-1.0,LONG
SL,49.0,0.3051868117567604,-1.1457607912981276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
TP,164.0,2.4042140221779897,-0.5023400501302808,2.0,-0.10211191704976899,1.455806123882927,2.0,2.0,2.0,LONG
TP,104.0,2.4458767541633186,-0.13834144537122867,1.9999999999999851,1.4693489044840575,1.9999999999999851,1.9999999999999851,1.9999999999999851,1.9999999999999851,LONG
TP,34.0,2.136103443729302,-0.23853155121644842,2.0,2.0,2.0,2.0,2.0,2.0,LONG
TIMEOUT,720.0,1.4640179013866723,-0.34936555216492354,0.4862090325381363,0.2351219799139647,0.10118124003352369,0.5604362537102673,0.6916815917045671,0.4862090325381363,LONG
TIMEOUT,720.0,1.641158593936928,-0.7595059089184637,0.4424732653330509,-0.0279976880049446,0.6829239976108208,0.6003033692824964,-0.1729268965011365,0.4424732653330509,LONG
SL,414.0,1.4800241963758525,-1.0201331503306221,-1.0,0.4054059622768327,0.6729061758064829,0.8643735323259961,-1.0,-1.0,LONG
SL,129.0,0.2246720129313774,-1.0172898115398867,-1.0,-0.41242083648658007,-0.5491485256310771,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,0.5862610816684857,-0.9571285255114268,0.04630168821539655,0.1128036227600567,-0.042443214197445116,0.018384493850230072,-0.037676863939976914,0.04630168821539655,LONG
TIMEOUT,720.0,0.6196699254601841,-0.3054710900155772,0.5105731075974757,0.05604131275473988,0.09899100736595098,-0.045246469724108146,-0.19798201473190197,0.5105731075974757,LONG
TP,715.0,2.1210453518700203,-0.4575046939815442,2.0,0.00049620899565243,0.0339903162014581,0.14737407170555622,0.3887797480851945,2.0,LONG
TP,438.0,2.133597599353257,-0.825142537213571,2.0000000000000155,-0.6027636973971445,-0.21033045066228895,0.3566323189625687,2.0000000000000155,2.0000000000000155,LONG
TP,380.0,2.3163610952977973,-0.17128022183539965,2.0,0.2348306216036895,0.377903981509849,0.9559747302043189,2.0,2.0,LONG
TP,305.0,2.168665339775471,-0.451653513826269,2.0000000000000164,0.04480111467792863,0.7528772686120118,0.6253944219675013,2.0000000000000164,2.0000000000000164,LONG
TP,260.0,2.0842882885190384,-0.2082467949402355,2.0000000000000164,0.6771661513791079,0.6269247917606537,0.9622312570403116,2.0000000000000164,2.0000000000000164,LONG
TP,229.0,2.0486846503291467,-0.41618350832692574,2.0,0.02635512877332883,0.6977472941426455,2.0,2.0,2.0,LONG
TIMEOUT,720.0,1.7783996087388174,-0.0789519361158303,1.253760610975245,0.1768446059877229,0.43921242306786307,0.9562171454909822,1.246802790411791,1.253760610975245,LONG
TP,377.0,2.031093291580142,-0.2839369187756683,2.0,-0.09267163245271065,0.4779231338580185,1.0432360972828503,2.0,2.0,LONG
TP,298.0,2.0646705603565163,-0.06714226252050505,2.0000000000000084,0.4470019121227983,0.7773786340045088,1.5262448003633293,2.0000000000000084,2.0000000000000084,LONG
TP,529.0,2.009868403188765,-0.3852874283447351,1.999999999999997,0.17211855933825687,-0.1151670762329021,-0.13998355193184653,1.3684323650828083,1.999999999999997,LONG
TP,180.0,2.0214809341987845,-0.16626358914273898,2.0,0.0023052144075272557,0.3186958918403275,2.0,2.0,2.0,LONG
TP,105.0,2.054542810406661,-0.0764529491933343,2.0,0.2220676943871754,2.0,2.0,2.0,2.0,LONG
TP,83.0,2.0761755361104797,-0.15307808170436898,1.9999999999999951,1.2528403169999687,1.9999999999999951,1.9999999999999951,1.9999999999999951,1.9999999999999951,LONG
TP,261.0,2.093364210462609,-0.4357513662276979,2.0000000000000067,-0.03720364605775922,0.18279586724442615,1.3134058826768975,2.0000000000000067,2.0000000000000067,LONG
SL,1.0,-0.8906887249307105,-1.134014421388641,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,375.0,0.8649811091226725,-1.0571533617269036,-1.0,-0.025231619446967363,0.323685632333915,0.6396472995310089,-1.0,-1.0,LONG
SL,214.0,0.5521177137267786,-1.1125588100725465,-1.0,0.15629462917894169,-0.1901661723367958,-1.0,-1.0,-1.0,SHORT
TP,223.0,2.0459048008736316,-0.17729951130645824,2.000000000000007,-0.07679409376690997,0.09637505791463542,2.000000000000007,2.000000000000007,2.000000000000007,SHORT
TP,118.0,2.0185826276552836,-0.15831654973480752,2.0000000000000084,0.24465407921327573,2.0000000000000084,2.0000000000000084,2.0000000000000084,2.0000000000000084,SHORT
TP,75.0,2.134174511005658,-0.08797123914986037,2.000000000000009,1.0866579496749345,2.000000000000009,2.000000000000009,2.000000000000009,2.000000000000009,SHORT
SL,168.0,0.18620852382102102,-1.3135293122413183,-1.0,-0.4246833028261318,-0.7007194578809893,-1.0,-1.0,-1.0,SHORT
TIMEOUT,720.0,1.7789001229931163,-0.6725963304199306,1.1641314541936203,0.10562875287926035,0.7441813792807087,0.06260777074631567,0.25894200898988856,1.1641314541936203,SHORT
TIMEOUT,720.0,1.810806290337575,-0.6496669805463142,1.127321990378819,0.6582090716089731,0.8836968726739491,-0.396095592426021,0.33992841831539183,1.127321990378819,SHORT
TIMEOUT,720.0,1.643547965668836,-0.800503171114657,1.3376202255245362,0.32533880876287896,-0.18411456701692955,-0.3619525010673785,0.017667559461220648,1.3376202255245362,SHORT
SL,94.0,0.132221635492878,-1.010240242829136,-1.0,0.051549700926336414,-1.0,-1.0,-1.0,-1.0,SHORT
TP,615.0,2.114632168138106,-0.643897335617489,2.0,-0.31550378171303134,0.07982198375423442,0.628997231983368,1.202887731478629,2.0,SHORT
TP,499.0,2.0910803154908075,-0.3346964306990949,2.0,-0.0033469643069879047,0.2936317532402437,1.412933855135874,1.1656446846078117,2.0,SHORT
SL,612.0,1.6042342555020146,-1.1136051579147705,-1.0,-0.1930847652836062,-0.4135842585634238,1.0521583537853552,-0.3985770583241173,-1.0,SHORT
SL,447.0,1.5442486542667349,-1.0276354187336219,-1.0,0.6496802810492195,0.8755587952866402,-0.2598721124196909,-1.0,-1.0,SHORT
SL,156.0,0.5504648164619287,-1.0615913389923788,-1.0,-0.08979982959531577,0.25339287263452454,-1.0,-1.0,-1.0,LONG
SL,51.0,0.12806842859604703,-1.459625161943435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,269.0,0.4182733117248376,-1.087367488735475,-1.0,-0.5846523450456532,-0.37748361323326796,-0.5864413669093245,-1.0,-1.0,LONG
SL,301.0,0.5658667182218897,-1.035080247746909,-1.0,0.07231852062073146,-0.001713709019454744,-0.8013303374941267,-1.0,-1.0,LONG
SL,87.0,0.2536131139418821,-1.0588705717686577,-1.0,-0.33958366104082927,-1.0,-1.0,-1.0,-1.0,LONG
SL,200.0,0.6963309887184354,-1.031162485421348,-1.0,0.03052003907999196,0.1404514419797971,-1.0,-1.0,-1.0,LONG
SL,120.0,0.5421175755719301,-1.0404655660342441,-1.0,0.3292098080030126,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,1.674021685609241,-0.1965471035565832,-0.06557188960850366,1.0226854865160815,0.6140832746626161,0.4431580919813403,0.08478833026496889,-0.06557188960850366,SHORT
TIMEOUT,720.0,1.5173659915340076,-0.8568879133609493,-0.5015975713382331,-0.03467176528050395,0.5680835388266705,-0.1558324395574127,-0.48140412562541496,-0.5015975713382331,SHORT
SL,393.0,1.3845956709694711,-1.1345599271754243,-1.0,0.06609675684773934,-0.38586761107748035,0.4178042703494754,-1.0,-1.0,SHORT
SL,198.0,1.7060508645446548,-1.1304635331100998,-1.0,0.06099541511445296,-0.5587453138283294,-1.0,-1.0,-1.0,SHORT
SL,440.0,0.18638095243023967,-1.0062477263228315,-1.0,-0.409933386946296,-0.5645527913032222,-0.5408188872484326,-1.0,-1.0,SHORT
SL,170.0,0.3558680460391007,-1.0152780728182147,-1.0,-0.3721246876854351,-0.491763409801367,-1.0,-1.0,-1.0,SHORT
SL,34.0,0.11936149453637745,-1.0389179967338777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
SL,201.0,0.6649281173257962,-1.032626138727419,-1.0,0.27712866846424905,0.19175406644348356,-1.0,-1.0,-1.0,SHORT
SL,96.0,0.3519712985291203,-1.288738922834426,-1.0,0.22986345645040857,-1.0,-1.0,-1.0,-1.0,SHORT
TIMEOUT,720.0,1.3868379120986962,-0.8149438479872989,1.058201366721209,-0.6277747409170532,0.18509175849010223,0.2160442523341315,0.22019894949439944,1.058201366721209,SHORT
SL,376.0,0.3845930871613894,-1.003153340667478,-1.0,0.013380475199465898,-0.23587866280175335,-0.2741085919430447,-1.0,-1.0,SHORT
SL,337.0,0.6362136001917554,-1.237868477336467,-1.0,-0.03955516493338102,0.3380925676411696,0.033309612575492704,-1.0,-1.0,SHORT
SL,195.0,0.27470074602554895,-1.0547600545741809,-1.0,-0.2806034066839544,-0.3432624198269799,-1.0,-1.0,-1.0,SHORT
SL,118.0,0.320100800642659,-1.005032644812543,-1.0,0.19150135234954735,-1.0,-1.0,-1.0,-1.0,SHORT
SL,30.0,0.037789544244743484,-1.022333136967792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
SL,411.0,0.8055636116105849,-1.0406786045817396,-1.0,-0.47993974966382275,0.37313234872706397,0.01664530923689604,-1.0,-1.0,SHORT
SL,318.0,0.560915186872448,-1.0089129138671482,-1.0,0.00979230004359088,0.11628356301773911,-0.5055274897508384,-1.0,-1.0,SHORT
SL,92.0,0.31380599885783994,-1.0374810574483817,-1.0,-0.6468246098906554,-1.0,-1.0,-1.0,-1.0,SHORT
SL,335.0,0.6070576002266359,-1.1087907068139564,-1.0,0.1186797608443029,0.08984452483354322,-0.12657150964725578,-1.0,-1.0,SHORT
SL,274.0,0.2919191656566912,-1.3287245592404024,-1.0,-0.2493542383465708,-0.1899539293391739,-0.5469910808061081,-1.0,-1.0,SHORT
SL,357.0,0.7504525434251785,-1.192120441881584,-1.0,-0.16846893831993762,0.3128387103294095,0.08828853452061045,-1.0,-1.0,LONG
SL,261.0,0.2553355552764182,-1.1116882241758774,-1.0,0.01433702315722443,-0.8283613379734236,-0.5297871414291598,-1.0,-1.0,LONG
SL,114.0,0.13699795011468152,-1.0251387705499893,-1.0,-0.318567151122864,-1.0,-1.0,-1.0,-1.0,LONG
SL,72.0,0.3038659329043499,-1.0998244721431047,-1.0,-0.14942995217784721,-1.0,-1.0,-1.0,-1.0,LONG
SL,33.0,0.40918793358160793,-1.2000046390860075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,165.0,0.16357047430029958,-1.0916878304483666,-1.0,-0.16335553280975573,-0.29425490054810416,-1.0,-1.0,-1.0,LONG
SL,153.0,0.08788016088779801,-1.0680819554055452,-1.0,-0.3553062504817399,-0.08625775791756322,-1.0,-1.0,-1.0,LONG
SL,63.0,0.1034216779649361,-1.0563200934096884,-1.0,-0.7673397320248074,-1.0,-1.0,-1.0,-1.0,LONG
SL,43.0,0.19083707567405342,-1.0059807246026702,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,516.0,0.7748866442765661,-1.1943206994354407,-1.0,0.041608861902605286,0.3194891506893174,0.3512707939516047,0.22058969501127698,-1.0,LONG
SL,152.0,0.6007937019606341,-1.1507529305907025,-1.0,0.1226007886207527,0.26488747622735676,-1.0,-1.0,-1.0,LONG
SL,32.0,0.35667511990516876,-1.086055702183174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,1.2705093098094926,-0.4067823383698763,1.2514766706629268,-0.1998427110389673,0.2679085900207673,0.23226271500897314,0.9484060862866373,1.2514766706629268,LONG
TIMEOUT,720.0,1.4659857631008146,-0.3835632457464971,1.0889325357454338,0.5765764937207614,-0.117532223925995,0.27746754061569734,0.5269595967939185,1.0889325357454338,LONG
TP,324.0,2.1322085924249183,-0.92566192923205,2.0,-0.6199028257960986,-0.23141548230800615,0.18026930687038029,2.0,2.0,SHORT
TP,232.0,2.017429746217553,-0.750900303752654,2.0000000000000124,0.3902058347011536,-0.3161541671913509,2.0000000000000124,2.0000000000000124,2.0000000000000124,SHORT
SL,45.0,0.29200265481013177,-1.0091724601505796,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TP,211.0,2.0423003116367977,-0.47816904334514804,1.9999999999999891,0.5129755249139419,0.8920061069631308,1.9999999999999891,1.9999999999999891,1.9999999999999891,SHORT
TIMEOUT,720.0,0.859808759054502,-0.5907964111392682,-0.06685385116835801,0.3521985731475263,0.22364464218209543,0.5993618339816809,-0.42464172566220726,-0.06685385116835801,SHORT
TIMEOUT,720.0,1.2351556797889875,-0.7019429632787129,-0.17077260543508954,0.29944120143447045,0.379564502972549,-0.13479567199936404,0.46801434369007816,-0.17077260543508954,SHORT
SL,327.0,0.5332786884890571,-1.024027012824515,-1.0,0.14477683144527267,-0.1119676933839288,-0.06266718963038104,-1.0,-1.0,SHORT
SL,160.0,0.47983773593111806,-1.0174109001033849,-1.0,-0.32898632738637384,-0.4016836806290494,-1.0,-1.0,-1.0,SHORT
SL,91.0,0.09099611145203582,-1.0193189413189823,-1.0,-0.328723452620485,-1.0,-1.0,-1.0,-1.0,SHORT
SL,22.0,0.607612671249974,-1.0965808929613414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
SL,247.0,0.5111942610765241,-1.0250522534992466,-1.0,-0.1032801290142727,0.09698403674142693,-0.022520637745195683,-1.0,-1.0,SHORT
SL,65.0,0.2896568170850187,-1.170803107996307,-1.0,-0.2880547329197269,-1.0,-1.0,-1.0,-1.0,SHORT
TIMEOUT,720.0,0.2964563160481933,-0.9409265683268783,-0.4626326241088725,-0.19999367183615738,-0.010394681488365885,-0.6186914421875358,-0.46803785848282103,-0.4626326241088725,SHORT
SL,109.0,0.14972116969679866,-1.0225490703688067,-1.0,-0.16143698044407115,-1.0,-1.0,-1.0,-1.0,SHORT
TP,332.0,2.0252567268694732,-0.25681056598215657,2.0,0.3073845137586915,0.4298785561005622,0.3431803599122037,2.0,2.0,LONG
SL,96.0,0.23369749216878513,-1.1424903433719182,-1.0,-0.3650659049264016,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,1.774152030327419,-0.42681497397077095,0.30317241578812715,0.10745897726867673,0.02654107269889033,0.0694815073905856,0.8424093318411888,0.30317241578812715,LONG
